600990,SSE,四创电子,沪A
600480,SSE,凌云股份,沪A
600560,SSE,金自天正,沪A
600825,SSE,新华传媒,沪A
600805,SSE,悦达投资,沪A
600737,SSE,中粮屯河,沪A
600713,SSE,南京医药,沪A
600146,SSE,大元股份,沪A
600302,SSE,标准股份,沪A
600233,SSE,大杨创世,沪A
600769,SSE,祥龙电业,沪A
600499,SSE,科达洁能,沪A
600676,SSE,交运股份,沪A
600439,SSE,瑞贝卡,沪A
600267,SSE,海正药业,沪A
600807,SSE,天业股份,沪A
600832,SSE,东方明珠,沪A
600775,SSE,南京熊猫,沪A
600265,SSE,ST景谷,沪A
600259,SSE,广晟有色,沪A
600159,SSE,大龙地产,沪A
600798,SSE,宁波海运,沪A
600692,SSE,亚通股份,沪A
600602,SSE,仪电电子,沪A
600461,SSE,洪城水业,沪A
600370,SSE,三房巷,沪A
600336,SSE,澳柯玛,沪A
601588,SSE,北辰实业,沪A
600971,SSE,恒源煤电,沪A
600820,SSE,隧道股份,沪A
600501,SSE,航天晨光,沪A
600160,SSE,巨化股份,沪A
600063,SSE,皖维高新,沪A
601258,SSE,庞大集团,沪A
600303,SSE,曙光股份,沪A
600693,SSE,东百集团,沪A
600372,SSE,中航电子,沪A
600337,SSE,美克家居,沪A
601857,SSE,中国石油,沪A
600048,SSE,保利地产,沪A
601005,SSE,重庆钢铁,沪A
600345,SSE,长江通信,沪A
600547,SSE,山东黄金,沪A
601727,SSE,上海电气,沪A
600809,SSE,山西汾酒,沪A
600801,SSE,华新水泥,沪A
600180,SSE,瑞茂通,沪A
600382,SSE,广东明珠,沪A
600778,SSE,友好集团,沪A
600202,SSE,哈空调,沪A
600851,SSE,海欣股份,沪A
600680,SSE,上海普天,沪A
600658,SSE,电子城,沪A
600367,SSE,红星发展,沪A
600310,SSE,桂东电力,沪A
600653,SSE,申华控股,沪A
600209,SSE,罗顿发展,沪A
600621,SSE,华鑫股份,沪A
600735,SSE,新华锦,沪A
600448,SSE,华纺股份,沪A
600225,SSE,天津松江,沪A
600217,SSE,秦岭水泥,沪A
600022,SSE,山东钢铁,沪A
600774,SSE,汉商集团,沪A
600731,SSE,湖南海利,沪A
600698,SSE,湖南天雁,沪A
600643,SSE,爱建股份,沪A
600366,SSE,宁波韵升,沪A
600316,SSE,洪都航空,沪A
600239,SSE,云南城投,沪A
603128,SSE,华贸物流,沪A
600722,SSE,金牛化工,沪A
600269,SSE,赣粤高速,沪A
600818,SSE,中路股份,沪A
600137,SSE,浪莎股份,沪A
601678,SSE,滨化股份,沪A
600397,SSE,安源煤业,沪A
600285,SSE,羚锐制药,沪A
603366,SSE,日出东方,沪A
601607,SSE,上海医药,沪A
600421,SSE,仰帆控股,沪A
600987,SSE,航民股份,沪A
600469,SSE,风神股份,沪A
600099,SSE,林海股份,沪A
600644,SSE,乐山电力,沪A
600965,SSE,福成五丰,沪A
600894,SSE,广日股份,沪A
600500,SSE,中化国际,沪A
601888,SSE,中国国旅,沪A
600831,SSE,广电网络,沪A
600618,SSE,氯碱化工,沪A
600120,SSE,浙江东方,沪A
601636,SSE,旗滨集团,沪A
600222,SSE,太龙药业,沪A
600086,SSE,东方金钰,沪A
603000,SSE,人民网,沪A
600400,SSE,红豆股份,沪A
600338,SSE,西藏珠峰,沪A
600016,SSE,民生银行,沪A
600518,SSE,康美药业,沪A
600459,SSE,贵研铂业,沪A
600425,SSE,青松建化,沪A
600319,SSE,亚星化学,沪A
601222,SSE,林洋电子,沪A
